county,osm_id,name,category,subcategory,lat,lon,admin_division
galway,w250522569,,water,waterway=stream,53.3717118,-9.7763091,
galway,w250522578,,water,waterway=stream,53.3610385,-9.7808648,
galway,w250522579,,water,waterway=stream,53.3533438,-9.7727515,
galway,w250522580,,water,waterway=stream,53.3500861,-9.7765203,
galway,w250522581,,water,waterway=stream,53.3544612,-9.7728121,
galway,w250522585,,water,waterway=stream,53.3757368,-9.7749456,
galway,w250522588,Abhainn Ghabhla Beag,water,waterway=river,53.3799571,-9.7773304,
galway,w250522957,,water,waterway=stream,53.3613508,-9.7879943,
galway,w250522997,,water,waterway=stream,53.3661212,-9.7934304,
galway,w250527936,,water,waterway=stream,53.352057,-9.7717771,
galway,w250554453,,water,waterway=stream,53.4443578,-9.8963553,
galway,w250554456,,water,waterway=stream,53.4473139,-9.8939936,
galway,w250554457,,water,waterway=stream,53.4516326,-9.9073181,
galway,w250554458,,water,waterway=stream,53.4517221,-9.9094746,
galway,w250554460,,water,waterway=stream,53.4469777,-9.8971475,
galway,w250554461,,water,waterway=stream,53.4502733,-9.9042785,
galway,w250559018,,water,waterway=stream,53.4431172,-9.8876511,
galway,w250559019,,water,waterway=stream,53.4489558,-9.8900449,
galway,w250559020,,water,waterway=stream,53.4468516,-9.8872662,
galway,w250560821,,water,waterway=stream,53.4560451,-9.8764346,
galway,w250560822,Owenwee River,water,waterway=river,53.4537514,-9.8689074,
galway,w250569496,,water,waterway=stream,53.4721323,-9.8690291,
galway,w250570896,,water,waterway=stream,53.472481,-9.8876767,
galway,w250570898,Owenwee River,water,waterway=river,53.4547454,-9.8686411,
galway,w250586290,,water,waterway=stream,53.3078112,-9.768346,
galway,w250604710,Owenwee River,water,waterway=river,53.4564685,-9.8669786,
galway,w250615849,,water,waterway=stream,53.4527454,-9.807961,
galway,w250615850,,water,waterway=stream,53.453779,-9.8063296,
galway,w250615853,,water,waterway=stream,53.4572926,-9.8040376,
galway,w250615854,,water,waterway=stream,53.4618776,-9.7994223,
galway,w250615855,,water,waterway=stream,53.4609285,-9.8006776,
galway,w250615861,Glencoaghan River,water,waterway=river,53.4625427,-9.8096643,
galway,w250617749,,water,waterway=stream,53.4577968,-9.7742779,
galway,w250617750,,water,waterway=stream,53.4573707,-9.7741012,
galway,w250659760,Recess River,water,waterway=river,53.4620719,-9.7207701,
galway,w250659761,,water,waterway=stream,53.461028,-9.726068,
galway,w250768121,,water,waterway=stream,53.4494978,-9.8355675,
galway,w250770648,,water,waterway=stream,53.4329311,-9.7732924,
galway,w250780657,,water,waterway=stream,53.4533751,-9.7267842,
galway,w250787206,,water,waterway=stream,53.4860494,-9.8751185,
galway,w250806202,,water,waterway=stream,53.4921399,-9.8566595,
galway,w250806203,,water,waterway=stream,53.4926097,-9.8604481,
galway,w250806206,,water,waterway=stream,53.4970459,-9.8690197,
galway,w250806207,,water,waterway=stream,53.4944354,-9.8598583,
galway,w250806210,,water,waterway=stream,53.4956352,-9.8823323,
galway,w250806212,,water,waterway=stream,53.4937962,-9.8760983,
galway,w250816806,,water,waterway=stream,53.4614972,-10.0195363,
galway,w250816809,,water,waterway=stream,53.4647532,-10.0379886,
galway,w250821745,,water,waterway=stream,53.4493152,-9.9965091,
galway,w250821747,,water,waterway=stream,53.4501822,-9.9923658,
galway,w250821748,,water,waterway=stream,53.4532887,-9.9873995,
galway,w250824610,,water,waterway=stream,53.4354827,-10.0104011,
galway,w250824612,,water,waterway=stream,53.4428319,-10.0374687,
galway,w250824613,,water,waterway=stream,53.4427925,-10.0366323,
galway,w250831297,,water,waterway=stream,53.4368111,-10.0596169,
galway,w250831298,,water,waterway=stream,53.4353644,-10.0517231,
galway,w250831299,,water,waterway=stream,53.4328603,-10.043875,
galway,w250852945,,water,waterway=stream,53.4191449,-10.0630921,
galway,w250932359,,water,waterway=stream,53.4131544,-10.0264403,
galway,w250932360,,water,waterway=stream,53.4157678,-10.022618,
galway,w250932361,,water,waterway=stream,53.4142012,-10.0251741,
galway,w250939602,,water,waterway=stream,53.4175258,-10.0204791,
galway,w250957082,Ballynamangh River,water,waterway=river,53.2234195,-8.911798,
galway,w251013117,,water,waterway=stream,53.4317739,-10.0260169,
galway,w251090176,,water,waterway=stream,53.4279683,-10.0344818,
galway,w251090179,,water,waterway=stream,53.4263537,-10.0447789,
galway,w251090187,,water,waterway=stream,53.4208134,-10.0616572,
galway,w251125008,,water,waterway=stream,53.3933628,-10.0316154,
galway,w251125011,,water,waterway=stream,53.4125131,-9.9929127,
galway,w251125012,,water,waterway=stream,53.4083162,-9.9899861,
galway,w251210830,,water,waterway=stream,53.3643678,-9.5619521,
galway,w251218873,,water,waterway=stream,53.3635739,-9.5484604,
galway,w251223608,,water,waterway=stream,53.359773,-9.5489788,
galway,w251223610,,water,waterway=stream,53.363729,-9.5488567,
galway,w251223612,,water,waterway=stream,53.3664296,-9.5454652,
galway,w251225863,,water,waterway=river,53.3757426,-9.5455766,
galway,w251235245,,water,waterway=stream,53.351833,-9.5255855,
galway,w251235246,Abhainn Luifearnáin,water,waterway=stream,53.3659729,-9.5296038,
galway,w251254670,,water,waterway=stream,53.3441636,-9.5303852,
galway,w251254671,,water,waterway=stream,53.33028,-9.5358958,
galway,w251254672,,water,waterway=stream,53.3229662,-9.5483181,
galway,w251260211,,water,waterway=stream,53.2966577,-9.5541577,
galway,w251261449,,water,waterway=stream,53.254997,-9.5113656,
galway,w251264443,,water,waterway=stream,53.2711544,-9.5290312,
galway,w251267778,,water,waterway=stream,53.2637773,-9.5201856,
galway,w251306693,Abhainn Chasla,water,waterway=river,53.2840041,-9.5281698,
galway,w251306694,,water,waterway=stream,53.2839065,-9.4947864,
galway,w251306695,,water,waterway=stream,53.2572442,-9.4973749,
galway,w251306696,,water,waterway=stream,53.2526223,-9.5124746,
galway,w251366248,,water,waterway=stream,53.2957338,-9.5981906,
galway,w251403627,,water,waterway=stream,53.3466283,-9.6152375,
galway,w251408247,,water,waterway=stream,53.3423468,-9.6297473,
galway,w251408249,,water,waterway=stream,53.3426414,-9.6300799,
galway,w251414729,,water,waterway=stream,53.3672804,-9.6097718,
galway,w251414735,,water,waterway=stream,53.3596085,-9.6171921,
galway,w251414737,,water,waterway=stream,53.3583868,-9.6140123,
galway,w251414738,,water,waterway=stream,53.3537623,-9.6143382,
galway,w251414739,,water,waterway=stream,53.3519329,-9.6177745,
galway,w251414741,,water,waterway=stream,53.3527377,-9.6135765,
galway,w251414743,,water,natural=water,53.3526224,-9.6124714,
galway,w251414745,,water,waterway=stream,53.3512584,-9.6119511,
galway,w251418233,,water,waterway=stream,53.3524944,-9.6126377,
galway,w251418235,,water,waterway=stream,53.3587725,-9.6158571,
galway,w251422431,,water,waterway=stream,53.3494364,-9.624241,
galway,w251502390,,water,waterway=stream,53.3422214,-9.8490524,
galway,w251519206,,water,waterway=river,53.3757913,-9.5472104,
galway,w251520064,,water,waterway=stream,53.344866,-9.531318,
galway,w251520066,,water,waterway=stream,53.3545651,-9.5277152,
galway,w251525115,,water,waterway=stream,53.3452676,-9.5312887,
galway,w251525116,,water,waterway=stream,53.3233203,-9.5575667,
galway,w251525117,,water,waterway=stream,53.3568418,-9.5267802,
galway,w251525118,,water,waterway=stream,53.3585416,-9.5243115,
galway,w251542816,,water,waterway=stream,53.4651934,-10.0567701,
galway,w251542818,,water,waterway=stream,53.4648316,-10.0508973,
galway,w251542819,,water,waterway=stream,53.4650664,-10.0540171,
galway,w251542821,,water,waterway=stream,53.4652723,-10.054819,
galway,w251548086,,water,waterway=stream,53.4732818,-10.0542231,
galway,w251556847,,water,waterway=stream,53.4651797,-10.0531642,
galway,w251560983,,water,waterway=stream,53.4775294,-10.0716581,
galway,w251560984,,water,waterway=stream,53.4741903,-10.0632007,
galway,w251560985,,water,waterway=stream,53.4760766,-10.0682222,
galway,w251560988,,water,waterway=stream,53.4766959,-10.0673772,
galway,w251560990,,water,waterway=stream,53.476243,-10.0703545,
galway,w251560992,,water,waterway=stream,53.4741545,-10.0770171,
galway,w251560993,,water,waterway=stream,53.4742662,-10.0780793,
galway,w251564142,,water,waterway=stream,53.4740029,-10.080032,
galway,w251611196,,water,waterway=stream,53.3812864,-9.6125372,
galway,w251615766,,water,waterway=stream,53.396125,-9.6142924,
galway,w251615768,,water,waterway=stream,53.4129971,-9.6287148,
galway,w251615769,,water,waterway=stream,53.4209682,-9.6341607,
galway,w251615770,,water,waterway=stream,53.4249606,-9.6450635,
galway,w251658128,,water,waterway=stream,53.2494278,-9.5001189,
galway,w251692634,,water,waterway=stream,53.2507615,-9.496437,
galway,w251692638,,water,waterway=stream,53.2655368,-9.4846677,
galway,w251692641,,water,waterway=stream,53.2630402,-9.48509,
galway,w251698889,,water,waterway=stream,53.271515,-9.46468,
galway,w251698892,,water,waterway=stream,53.2715739,-9.4624451,
galway,w251698902,,water,waterway=stream,53.2580013,-9.4885584,
galway,w251698910,,water,waterway=stream,53.2673623,-9.4944795,
galway,w251708011,,water,waterway=stream,53.2455268,-9.4826866,
galway,w251710353,,water,waterway=stream,53.2315108,-9.4979722,
galway,w251766887,,water,waterway=stream,53.4487904,-10.10922,
galway,w251772086,,water,waterway=stream,53.4480444,-10.1089651,
galway,w251772087,,water,waterway=stream,53.4472888,-10.1103894,
galway,w251815494,,water,waterway=stream,53.2984403,-9.5469082,
galway,w251815497,,water,waterway=stream,53.3026675,-9.537051,
galway,w251815500,,water,waterway=stream,53.3082234,-9.5278699,
galway,w251815502,,water,waterway=stream,53.3062296,-9.5278574,
galway,w251815503,,water,waterway=stream,53.3115525,-9.5196355,
galway,w251815507,Abhainn Chasla,water,waterway=river,53.2987964,-9.5206492,
galway,w251816521,,water,waterway=stream,53.2717546,-9.5853436,
galway,w251819213,,water,waterway=stream,53.273786,-9.589642,
galway,w251819214,,water,waterway=stream,53.2751406,-9.5887045,
galway,w251819227,,water,waterway=stream,53.296172,-9.5656054,
galway,w251819228,Aghnakirkappea,water,waterway=stream,53.2972854,-9.5683035,
galway,w251819229,Aghnakirkappea,water,waterway=stream,53.2968753,-9.5644813,
galway,w251821338,,water,waterway=stream,53.2735864,-9.5897935,
galway,w251821340,,water,waterway=stream,53.2733651,-9.5898606,
galway,w251928739,,water,waterway=stream,53.2574992,-9.6192159,
galway,w251966584,,water,natural=water,53.4592533,-8.522091,
galway,w251966620,,water,natural=water,53.4593902,-8.5211006,
galway,w251990903,,water,waterway=stream,53.2561526,-9.5986512,
galway,w251990904,,water,waterway=stream,53.2553169,-9.5985125,
galway,w251990908,,water,waterway=stream,53.2549516,-9.6035284,
galway,w251997028,,water,waterway=stream,53.2613599,-9.5987716,
galway,w251997032,,water,waterway=stream,53.2526448,-9.5842975,
galway,w252002186,,water,waterway=stream,53.254488,-9.5919332,
galway,w252002197,,water,waterway=stream,53.2533278,-9.5914907,
galway,w252004479,,water,waterway=stream,53.2495216,-9.5821378,
galway,w252010222,,water,waterway=stream,53.2471415,-9.6091316,
galway,w252010824,,water,waterway=stream,53.4623637,-8.5026018,
galway,w252014804,,water,natural=water,53.4605378,-8.5247622,
galway,w252031506,,water,natural=water,53.4373785,-10.0959629,
galway,w252035142,,water,natural=water,53.3727471,-8.8206468,
galway,w252035155,,water,natural=water,53.3726482,-8.8214712,
galway,w252041543,,water,natural=water,53.4098244,-8.7952211,
galway,w252061349,,water,waterway=river,53.4018988,-9.5452539,
galway,w252061350,,water,waterway=stream,53.3924235,-9.5313139,
galway,w252061351,,water,waterway=stream,53.3928221,-9.5344204,
galway,w252061352,,water,waterway=stream,53.3890622,-9.5345463,
galway,w252061355,,water,waterway=stream,53.3924779,-9.5340216,
galway,w252061356,,water,waterway=stream,53.3825442,-9.5307758,
galway,w252070777,,water,waterway=stream,53.2331788,-8.9197723,
galway,w252094863,,water,waterway=stream,53.394092,-9.5369683,
galway,w252174944,,water,waterway=stream,53.3993002,-9.6033753,
galway,w252174948,,water,waterway=stream,53.3978814,-9.5884174,
galway,w252180386,,water,waterway=river,53.4267303,-9.5501581,
galway,w252180387,,water,waterway=river,53.4264728,-9.5511545,
galway,w252180389,,water,waterway=stream,53.4264831,-9.5979693,
galway,w252180390,,water,waterway=stream,53.4339461,-9.5576298,
galway,w252180391,,water,waterway=stream,53.4341864,-9.5732778,
galway,w252180392,,water,waterway=stream,53.4330294,-9.572618,
galway,w252180393,,water,waterway=stream,53.434447,-9.5875952,
galway,w252199870,An Easléim,water,waterway=river,53.4414554,-9.5475983,
galway,w252199871,,water,waterway=stream,53.4462813,-9.5630603,
galway,w252199874,,water,waterway=stream,53.4466278,-9.5793869,
galway,w252199876,,water,waterway=stream,53.4457936,-9.5773169,
galway,w252202943,,water,waterway=stream,53.4467667,-9.5877868,
galway,w252218745,,water,waterway=stream,53.3971262,-9.6066172,
galway,w252218746,,water,waterway=stream,53.4338054,-9.5654458,
galway,w252219631,,water,waterway=stream,53.2937359,-9.4895103,
galway,w252220475,Ballynamangh River,water,waterway=river,53.2280333,-8.9181729,
galway,w252262221,,water,waterway=stream,53.249369,-8.9219479,
galway,w252262222,,water,waterway=stream,53.2398425,-8.929154,
galway,w252379764,,water,waterway=stream,53.4302783,-10.1178734,
galway,w252379772,,water,waterway=stream,53.4261552,-10.1171164,
galway,w252379776,,water,waterway=stream,53.4205965,-10.1085458,
galway,w252379778,,water,waterway=stream,53.4120558,-10.1019536,
galway,w252379785,,water,waterway=stream,53.4229699,-10.1128303,
galway,w252379788,,water,waterway=stream,53.4230458,-10.1149668,
galway,w252519505,,water,waterway=stream,53.4231667,-10.1217556,
galway,w252589241,,water,waterway=stream,53.3078379,-9.4798302,
galway,w252589242,,water,waterway=stream,53.3013747,-9.4686384,
galway,w252589245,,water,waterway=stream,53.3017955,-9.467452,
galway,w252589246,,water,waterway=stream,53.3023052,-9.4675633,
galway,w252589247,,water,waterway=stream,53.3063458,-9.4668026,
galway,w252589248,,water,waterway=stream,53.3061414,-9.4662895,
galway,w252591049,,water,waterway=stream,53.3102628,-9.4581027,
galway,w252591052,,water,waterway=stream,53.3182397,-9.4508495,
galway,w252591055,,water,waterway=stream,53.3052744,-9.4764081,
galway,w252591059,,water,waterway=river,53.3299251,-9.494995,
galway,w252593149,,water,waterway=river,53.335726,-9.4786677,
galway,w252617100,,water,waterway=stream,53.3346154,-9.4460817,
galway,w252622011,,water,waterway=stream,53.3176579,-9.4444162,
galway,w252622192,,water,waterway=stream,53.3225238,-9.4403403,
galway,w252624845,,water,waterway=stream,53.3334057,-9.4205918,
galway,w252624846,,water,waterway=stream,53.332105,-9.4214018,
galway,w252691000,,water,waterway=stream,53.4285413,-9.5956072,
galway,w252691001,,water,waterway=stream,53.4282472,-9.595178,
galway,w252691002,,water,waterway=stream,53.4302744,-9.5858306,
galway,w252691007,,water,waterway=stream,53.4278065,-9.5946094,
galway,w252691251,,water,waterway=stream,53.4446107,-9.5557807,
galway,w252693198,,water,waterway=stream,53.4427791,-9.6025307,
galway,w252693199,,water,waterway=stream,53.4380239,-9.6069968,
galway,w252695284,,water,waterway=stream,53.4474399,-9.6069692,
galway,w252695286,,water,waterway=stream,53.4427781,-9.6071397,
galway,w252696896,,water,waterway=stream,53.4363798,-9.6187776,
galway,w252922759,,water,waterway=stream,52.9925393,-8.8089625,
galway,w252922763,,water,waterway=stream,52.9937189,-8.7987485,
galway,w252922765,,water,waterway=stream,52.9920131,-8.806529,
galway,w252923836,,water,waterway=stream,52.9941326,-8.7817378,
galway,w252923838,,water,waterway=stream,52.9957747,-8.7801418,
galway,w252923839,,water,waterway=stream,52.9930431,-8.7795979,
galway,w252923840,,water,waterway=stream,52.9910171,-8.7800091,
galway,w252927915,,water,waterway=stream,52.9946705,-8.7880701,
galway,w252934170,,water,waterway=stream,53.4494529,-9.5932337,
galway,w252949853,,water,waterway=stream,53.4598863,-9.578137,
galway,w252949854,,water,waterway=stream,53.4587694,-9.5730868,
galway,w252949863,,water,waterway=stream,53.4537598,-9.5594184,
galway,w252952244,,water,waterway=stream,53.4579004,-9.6025943,
galway,w253033653,,water,waterway=stream,53.4352761,-10.1434236,
galway,w253033654,,water,waterway=stream,53.4382175,-10.1334201,
